datetime,amount
2023-01-03 11:15:06,26.608489030980067
2023-01-03 12:45:50,27.74264929267387
2023-01-03 12:32:03,20.387836569942607
2023-01-03 12:03:38,21.334969683616794
2023-01-03 13:40:00,21.283549985175167
2023-01-03 13:01:59,24.010976570517467
2023-01-03 14:55:20,23.101213300098788
2023-01-03 14:34:57,26.520630853349047
2023-01-03 14:48:11,26.32949239906924
2023-01-03 14:40:46,29.187813516791863
2023-01-03 15:50:30,20.931773219701626
2023-01-03 15:54:05,20.914072666955022
2023-01-03 16:53:44,14.529396861681114
2023-01-03 16:05:16,22.08293822065935
2023-01-03 16:36:19,18.49549121742937
2023-01-03 17:33:27,23.522293799267253
2023-01-03 17:21:48,25.761577567883123
2023-01-03 17:16:33,24.586761074809054
2023-01-03 18:05:11,20.854915401708187
2023-01-03 18:01:06,17.171640634858914
2023-01-03 18:26:49,31.488774926298362
2023-01-03 19:02:11,20.003488838525445
2023-01-03 19:20:27,22.47612539385891
2023-01-03 20:13:55,26.836436567006704
2023-01-03 20:39:16,34.190918383975614
2023-01-03 20:29:08,24.902901970561338
2023-01-03 20:24:13,23.484101085828623
2023-01-03 21:18:59,12.490985693060683
2023-01-03 21:44:48,17.333626981454376
2023-01-03 21:34:39,12.412834488012354
2023-01-04 10:12:09,17.750299102418737
2023-01-04 10:13:17,23.493723823365993
2023-01-04 10:05:26,23.413272036356958
2023-01-04 11:25:26,16.16351323444712
2023-01-04 11:05:58,17.74513368779456
2023-01-04 11:14:52,27.804597239706194
2023-01-04 12:53:10,23.522598409854197
2023-01-04 12:38:27,25.80678962321254
2023-01-04 13:00:14,23.026012185379514
2023-01-04 13:36:12,29.002047626138413
2023-01-04 13:08:00,28.771456649067872
2023-01-04 14:57:28,23.36052641743541
2023-01-04 14:49:07,25.775953419294897
2023-01-04 14:40:05,29.125491323338174
2023-01-04 15:32:35,20.664348921445498
2023-01-04 15:44:22,17.23120616991968
2023-01-04 15:23:07,29.089448290125144
2023-01-04 16:44:21,26.560347988974836
2023-01-04 16:33:27,25.749658350316956
2023-01-04 16:12:14,25.862970519574333
2023-01-04 17:28:07,22.78637473907669
2023-01-04 17:43:44,22.853777898506692
2023-01-04 18:03:04,27.9427663488536
2023-01-04 18:10:55,27.74615398250824
2023-01-04 18:25:50,38.171110218249794
2023-01-04 18:18:44,28.89636943697082
2023-01-04 19:47:58,23.54712448451319
2023-01-04 19:46:53,18.11635148748185
2023-01-04 20:42:09,22.67889451283387
2023-01-04 20:24:19,30.270643380094896
2023-01-04 20:01:55,32.46791384654435
2023-01-04 21:40:53,22.99470574937807
2023-01-04 21:34:46,34.35331688096234
2023-01-04 21:01:29,31.87266727345652
2023-01-05 10:31:51,29.776377381187245
2023-01-05 10:46:32,21.50697582201973
2023-01-05 10:47:33,20.647414470761554
2023-01-05 11:14:27,25.013426703773895
2023-01-05 12:42:31,11.490824329252796
2023-01-05 12:41:50,21.452100726254137
2023-01-05 12:59:50,18.707475446623327
2023-01-05 13:08:55,23.87583248476376
2023-01-05 13:21:15,33.127336709778234
2023-01-05 14:57:57,28.522532699123616
2023-01-05 14:38:31,28.945283436877595
2023-01-05 15:32:27,24.05302429626393
2023-01-05 15:21:05,17.563830661268785
2023-01-05 15:20:31,26.748250236498468
2023-01-05 16:54:27,17.175986143189725
2023-01-05 16:04:58,12.414284289518775
2023-01-05 16:49:03,18.211045523710617
2023-01-05 17:29:45,22.417851780562142
2023-01-05 17:54:11,24.017667082859514
2023-01-05 17:48:16,23.970702845598296
2023-01-05 17:49:06,21.267108267298806
2023-01-05 18:17:50,25.86980574842854
2023-01-05 18:31:08,19.804632168041095
2023-01-05 19:31:49,30.858311558902752
2023-01-05 19:12:42,23.17332023493765
2023-01-05 19:20:29,22.003167530798404
2023-01-05 19:39:18,19.449982140570366
2023-01-05 19:51:14,25.106402185520317
2023-01-05 20:40:35,29.433661797772714
2023-01-05 20:54:59,21.98009687015385
2023-01-05 20:58:27,23.852256723198266
2023-01-05 21:32:51,24.686677382337184
2023-01-05 21:57:45,15.746841791525737
2023-01-06 10:37:16,28.485326370071935
2023-01-06 10:34:45,23.80416809965481
2023-01-06 11:15:03,19.00070138910201
2023-01-06 11:44:01,23.5387239227808
2023-01-06 12:29:24,23.360882368286514
2023-01-06 12:47:46,23.307530178538514
2023-01-06 12:24:09,20.797645321570347
2023-01-06 13:51:28,23.876271897425077
2023-01-06 13:19:24,20.968186514318493
2023-01-06 13:21:31,18.27208299947517
2023-01-06 14:10:39,28.418362107084587
2023-01-06 14:32:12,24.722763189431035
2023-01-06 15:11:15,24.58303189435558
2023-01-06 15:04:44,9.060942619799285
2023-01-06 16:10:25,26.90099184576697
2023-01-06 16:33:42,24.101967511069123
2023-01-06 16:18:05,20.811452840525153
2023-01-06 17:18:35,19.60303771450323
2023-01-06 17:49:51,25.619587131713224
2023-01-06 17:13:56,21.041453247162025
2023-01-06 18:48:33,26.262844229983116
2023-01-06 18:43:05,31.92266023796953
2023-01-06 19:45:47,20.38333027815606
2023-01-06 19:22:42,27.496300156913993
2023-01-06 19:05:46,29.8509841334265
2023-01-06 20:59:58,18.975321993859808
2023-01-06 20:32:18,21.199096343856333
2023-01-06 21:15:53,25.192534912478795
2023-01-06 21:50:08,18.64969455643984
2023-01-06 21:33:15,26.434779271508543
2023-01-07 10:59:22,31.06392194565209
2023-01-07 10:20:22,27.40299356469492
2023-01-07 11:10:37,24.928227667179257
2023-01-07 11:47:20,24.349386851550566
2023-01-07 12:53:01,26.074132530583007
2023-01-07 12:55:29,22.191087525849923
2023-01-07 12:28:19,31.996416706350253
2023-01-07 12:34:36,23.090338641373176
2023-01-07 13:13:08,28.32351372666555
2023-01-07 13:19:23,22.23539581316349
2023-01-07 13:26:37,25.577989985318602
2023-01-07 13:06:18,19.417976100249838
2023-01-07 14:18:17,21.88936081371643
2023-01-07 14:22:25,22.23156128985168
2023-01-07 15:22:59,23.17247031507367
2023-01-07 15:36:47,24.24350389883739
2023-01-07 16:32:41,15.946011997201827
2023-01-07 16:11:48,27.41531679630662
2023-01-07 17:02:54,29.437519837070298
2023-01-07 17:35:13,28.80423327155739
2023-01-07 17:15:18,31.247524503530794
2023-01-07 18:57:16,18.33611301260175
2023-01-07 19:49:37,20.68253197517533
2023-01-07 19:07:20,24.84398255530458
2023-01-07 20:39:58,26.3160146149838
2023-01-07 20:01:10,22.921558998552186
2023-01-07 21:50:09,20.68482546458505
2023-01-07 21:53:50,16.88533498659381
2023-01-07 21:09:11,24.337171613275515
2023-01-07 21:22:11,23.137155788117752
2023-01-08 10:21:48,21.17095009970644
2023-01-08 10:54:20,24.827391000843445
2023-01-08 10:55:03,23.75095050157877
2023-01-08 11:02:24,26.59398345579467
2023-01-08 11:44:37,34.117457346497204
2023-01-08 11:05:50,23.810496241154123
2023-01-08 12:00:09,25.821473826852845
2023-01-08 12:17:47,35.981115710763994
2023-01-08 13:18:20,26.46824386931535
2023-01-08 13:58:34,24.663852189245066
2023-01-08 13:02:03,19.314106120987198
2023-01-08 14:19:24,20.535852013409603
2023-01-08 14:14:59,24.997218521225825
2023-01-08 14:48:51,22.159535552116296
2023-01-08 15:45:01,31.651908428290305
2023-01-08 15:34:34,31.605308691767334
2023-01-08 15:30:27,22.292454997768793
2023-01-08 16:19:44,24.641765570941757
2023-01-08 16:53:36,25.6202255921336
2023-01-08 17:40:41,21.870577345492578
2023-01-08 17:49:22,24.20663247260374
2023-01-08 17:11:06,31.261835483303877
2023-01-08 17:48:25,27.44396657763324
2023-01-08 18:58:36,18.671436739152053
2023-01-08 18:17:15,21.94150169433511
2023-01-08 19:25:56,10.319189849504218
2023-01-08 19:29:08,19.11518943615016
2023-01-08 20:32:42,34.10271953970908
2023-01-08 20:17:49,25.34769554446554
2023-01-08 20:47:00,34.508178854159844
2023-01-08 21:29:03,28.463845159244304
2023-01-08 21:28:17,30.529165331473564
2023-01-09 10:58:39,19.2792542779147
2023-01-09 10:38:11,21.811025474417356
2023-01-09 11:30:04,33.02169554154298
2023-01-09 11:07:23,23.57452871478993
2023-01-09 12:15:25,23.99632540999004
2023-01-09 12:48:15,18.719353526947753
2023-01-09 13:30:48,25.252681713964556
2023-01-09 13:22:18,32.44901315785677
2023-01-09 13:11:14,20.82639845275097
2023-01-09 14:55:23,17.754247384435565
2023-01-09 14:37:33,20.22256751364403
2023-01-09 14:17:43,26.846655105780656
2023-01-09 15:46:13,23.16341176665741
2023-01-09 15:29:21,23.62305020590963
2023-01-09 15:02:36,26.945849051117243
2023-01-09 16:07:53,25.00354313840261
2023-01-09 17:54:35,35.864748746804324
2023-01-09 17:49:27,28.491942171530447
2023-01-09 18:55:56,32.71848880496207
2023-01-09 18:58:19,25.42694305067479
2023-01-09 18:04:22,16.33265250981906
2023-01-09 18:07:58,26.107466535664162
2023-01-09 19:34:03,25.74798978759394
2023-01-09 19:22:18,25.489135873539613
2023-01-09 20:54:38,27.30027170723222
2023-01-09 20:19:28,26.132526760576443
2023-01-09 20:27:07,29.95875172723278
2023-01-09 21:33:42,25.895352657285976
2023-01-09 21:25:06,20.922486490648897
2023-01-09 21:10:00,22.99563021872513
2023-01-10 10:47:46,21.205146505483278
2023-01-10 10:00:50,20.10629581845117
2023-01-10 11:36:28,28.99903146410078
2023-01-10 11:38:17,16.502905274511587
2023-01-10 12:14:52,27.316165233520124
2023-01-10 12:04:49,24.05893768947205
2023-01-10 12:18:46,26.55171309972477
2023-01-10 13:13:37,21.4139366138327
2023-01-10 13:11:44,24.69190977603864
2023-01-10 14:29:12,31.14525153173808
2023-01-10 14:58:46,11.904238974733303
2023-01-10 14:02:11,18.54738636354355
2023-01-10 15:17:50,27.307124164792594
2023-01-10 15:44:14,31.504707565158494
2023-01-10 15:42:43,24.85724007732159
2023-01-10 15:35:50,25.593395420338457
2023-01-10 16:26:59,33.14652441452157
2023-01-10 16:00:16,24.42676743244426
2023-01-10 17:29:32,24.158075387635737
2023-01-10 18:43:35,23.369937520915755
2023-01-10 18:41:28,22.561832895225187
2023-01-10 18:58:28,17.81873067535941
2023-01-10 19:08:58,23.28397036578481
2023-01-10 19:02:53,14.57103780547498
2023-01-10 20:45:35,32.43465885965104
2023-01-10 20:59:19,19.468522820183686
2023-01-10 20:49:02,24.145144224095556
2023-01-10 20:16:49,34.15119177616532
2023-01-10 21:15:15,20.195551822169808
2023-01-11 10:03:57,27.651845304545958
2023-01-11 10:27:52,25.890912230289256
2023-01-11 10:14:16,19.23266002674345
2023-01-11 11:32:33,27.528677162363994
2023-01-11 11:02:59,24.566494319258958
2023-01-11 11:06:23,27.145567325645562
2023-01-11 12:19:07,28.980237870428756
2023-01-11 12:41:36,18.816685166574675
2023-01-11 13:03:26,22.866468161346056
2023-01-11 13:27:42,26.199288729246483
2023-01-11 14:54:36,27.431549966751106
2023-01-11 14:21:16,17.865867116093288
2023-01-11 15:44:25,25.34668580857674
2023-01-11 15:15:35,29.52091123487353
2023-01-11 16:58:18,19.963697046399282
2023-01-11 16:27:07,25.900527337327073
2023-01-11 17:45:22,21.343376965256958
2023-01-11 17:18:45,31.638077258026527
2023-01-11 18:52:46,36.04591983344339
2023-01-11 18:00:02,32.95700183881402
2023-01-11 19:47:48,29.38357093193058
2023-01-11 19:40:26,23.672197437407295
2023-01-11 20:43:44,31.850509268051855
2023-01-11 20:29:43,26.32966293159131
2023-01-11 21:53:07,25.70458824117378
2023-01-12 10:07:03,18.09582940012337
2023-01-12 10:38:22,30.723396728150938
2023-01-12 10:03:51,15.040563673642996
2023-01-12 11:09:05,18.58333834688844
2023-01-12 11:48:04,23.834515394814254
2023-01-12 11:24:58,27.74063164363645
2023-01-12 11:50:49,27.861926161539515
2023-01-12 12:19:06,20.69715105288719
2023-01-12 12:55:15,25.18787429667933
2023-01-12 12:16:47,23.426545856059537
2023-01-12 13:10:06,19.940423391544012
2023-01-12 13:55:30,27.244092028861125
2023-01-12 13:16:08,19.088908849791558
2023-01-12 14:35:39,27.00532307472142
2023-01-12 14:38:46,28.42645042355484
2023-01-12 14:13:52,32.01004662959561
2023-01-12 15:50:22,22.76201404741793
2023-01-12 15:27:21,28.259419739684837
2023-01-12 16:13:07,19.634609357849037
2023-01-12 16:17:06,21.04369424346599
2023-01-12 17:47:56,16.38276003612839
2023-01-12 17:14:04,24.39484619160894
2023-01-12 17:12:50,32.28116264426661
2023-01-12 18:18:02,24.7307514437653
2023-01-12 18:08:35,24.014263095207937
2023-01-12 18:54:22,17.469555774699124
2023-01-12 19:59:57,21.90022151343191
2023-01-12 19:50:57,22.071890824171362
2023-01-12 19:43:43,15.898009759640821
2023-01-12 20:14:21,30.938205696794533
2023-01-12 20:29:42,29.250932769241878
2023-01-12 20:59:33,28.106272269775964
2023-01-12 21:20:45,29.452087619976353
2023-01-12 21:30:38,25.415783263569978
2023-01-13 10:09:15,18.33775826052717
2023-01-13 10:05:23,30.855838163530734
2023-01-13 10:32:52,20.009526861154825
2023-01-13 11:40:07,16.228575735887503
2023-01-13 11:13:32,28.573728249444727
2023-01-13 11:58:03,23.831379710741373
2023-01-13 12:54:47,21.443483865252603
2023-01-13 12:48:03,25.585621080749256
2023-01-13 12:28:14,23.078063117035395
2023-01-13 13:03:55,23.97116503161414
2023-01-13 13:37:06,20.213159819153066
2023-01-13 14:59:17,20.91080401169323
2023-01-13 14:20:53,29.876690905521844
2023-01-13 14:20:24,26.32295312290708
2023-01-13 15:01:01,21.992491065891137
2023-01-13 15:33:41,27.719415071818894
2023-01-13 16:44:43,25.914972248226302
2023-01-13 16:32:12,20.828643284660174
2023-01-13 16:55:35,29.524810207471
2023-01-13 16:11:26,23.87096625461979
2023-01-13 17:17:32,28.095482390257754
2023-01-13 17:56:04,25.44892482209566
2023-01-13 17:05:37,20.66514625085991
2023-01-13 18:15:50,25.433593333779804
2023-01-13 18:47:10,29.22925592234502
2023-01-13 19:21:38,23.289267184382698
2023-01-13 19:56:26,19.61917072114947
2023-01-13 20:59:59,25.574628755144605
2023-01-13 20:09:24,22.294854681352742
2023-01-13 21:19:09,29.508462730980845
2023-01-13 21:28:47,20.517816623592008
2023-01-14 10:20:29,21.448009881654045
2023-01-14 10:26:43,24.85434475757503
2023-01-14 11:09:02,23.827588816865585
2023-01-14 11:04:02,25.92324536437069
2023-01-14 11:39:49,28.748937059533674
2023-01-14 11:34:23,27.869574968100856
2023-01-14 12:30:22,19.756530613536846
2023-01-14 12:12:16,13.169397432150623
2023-01-14 13:36:05,19.90031330947975
2023-01-14 13:18:17,25.394365116190304
2023-01-14 14:59:00,33.88225565404633
2023-01-14 14:59:56,20.8028380098687
2023-01-14 14:00:13,23.011190543265744
2023-01-14 15:52:11,30.36510497401811
2023-01-14 15:37:20,26.09305743267353
2023-01-14 15:13:01,15.452644910493715
2023-01-14 16:29:56,28.441934653564047
2023-01-14 16:57:33,28.72686146000899
2023-01-14 16:47:31,23.785382769117597
2023-01-14 17:34:33,17.92114493472088
2023-01-14 17:19:38,31.505078313273547
2023-01-14 18:21:31,18.717173320272824
2023-01-14 18:42:04,31.446015257034368
2023-01-14 19:53:13,25.17456234413115
2023-01-14 19:19:50,24.28560888604355
2023-01-14 19:16:15,22.204180824703958
2023-01-14 20:28:19,22.698466187128183
2023-01-14 20:13:31,25.50861604235885
2023-01-14 21:46:07,32.490058851522136
2023-01-14 21:06:01,25.109969964021467
2023-01-14 21:19:32,34.56572528236505
2023-01-14 21:28:49,19.860151615356955
2023-01-15 10:57:11,20.064515397738862
2023-01-15 10:29:27,31.624157660111337
2023-01-15 11:20:17,27.64821450250938
2023-01-15 11:29:59,20.865097002081875
2023-01-15 11:01:18,25.80447102099531
2023-01-15 12:34:13,27.04150240952282
2023-01-15 12:21:40,29.583352378386135
2023-01-15 13:58:44,21.505115293753274
2023-01-15 13:25:42,32.3278914487269
2023-01-15 14:47:51,29.48643971585873
2023-01-15 14:06:28,29.250430607461766
2023-01-15 15:20:16,31.136489033962885
2023-01-15 15:11:10,26.7692692538917
2023-01-15 15:47:51,22.38613360159352
2023-01-15 16:36:34,20.445094419748813
2023-01-15 16:57:56,23.09327348439053
2023-01-15 17:57:27,24.982423526718016
2023-01-15 17:21:17,23.45984230941295
2023-01-15 18:03:25,34.71955518230719
2023-01-15 18:35:49,24.106764011609727
2023-01-15 19:29:47,22.03668349672497
2023-01-15 19:05:14,30.24101983837638
2023-01-15 19:12:43,20.809117588342342
2023-01-15 20:46:06,26.526243298087856
2023-01-15 20:51:07,28.94442103774321
2023-01-15 20:33:39,30.47724742254475
2023-01-15 21:29:33,24.574574171744896
2023-01-15 21:29:50,31.363787683176913
2023-01-15 21:32:40,17.104799444410354
2023-01-16 10:35:19,18.849849620389904
2023-01-16 11:56:40,22.285662026237315
2023-01-16 11:06:31,29.048841541727356
2023-01-16 11:36:18,29.083060768173503
2023-01-16 12:37:01,16.383484398403652
2023-01-16 12:03:43,26.199676388624628
2023-01-16 12:18:01,24.658918541343816
2023-01-16 13:00:21,24.22409683873833
2023-01-16 13:33:55,24.212167212248392
2023-01-16 13:20:01,27.94664023537211
2023-01-16 14:08:35,26.904132091726268
2023-01-16 14:07:23,31.713609306755927
2023-01-16 15:42:52,18.533272418325843
2023-01-16 15:05:37,18.069757297072137
2023-01-16 15:48:10,27.757965070202577
2023-01-16 16:49:30,26.513384467114868
2023-01-16 16:36:40,24.273252888430573
2023-01-16 16:54:58,26.73698743217381
2023-01-16 16:02:16,24.004687231200652
2023-01-16 17:05:26,25.92413516810827
2023-01-16 17:35:14,18.612910006094843
2023-01-16 17:08:06,26.870862705544088
2023-01-16 17:40:19,29.797213544982938
2023-01-16 18:12:41,21.658193619138405
2023-01-16 18:51:55,32.45836929400904
2023-01-16 18:37:12,28.624146867429157
2023-01-16 19:00:51,26.645596067086473
2023-01-16 19:18:03,11.405133809965523
2023-01-16 19:05:25,29.166393085517164
2023-01-16 20:24:31,27.99077623732353
2023-01-16 20:34:21,21.67100064949115
2023-01-16 20:29:49,30.3259159006182
2023-01-16 21:39:24,28.155723546424273
2023-01-16 21:20:28,21.1707017869527
2023-01-16 21:58:24,26.618247207443115
2023-01-17 10:52:52,22.58845486551054
2023-01-17 10:26:30,16.796202343346792
2023-01-17 11:15:14,27.154353545675583
2023-01-17 11:41:45,23.665984898007938
2023-01-17 12:28:18,26.615228658234937
2023-01-17 13:07:30,27.6033448898814
2023-01-17 13:44:57,13.979871232443292
2023-01-17 14:18:11,20.566876939243706
2023-01-17 14:55:29,28.75002847301841
2023-01-17 14:45:11,27.20652607761786
2023-01-17 15:07:53,28.546246125441566
2023-01-17 15:20:27,23.52787957584727
2023-01-17 15:38:04,24.729966986262347
2023-01-17 15:10:14,23.091844522933943
2023-01-17 16:34:22,28.70062832052622
2023-01-17 16:11:51,26.03771147444371
2023-01-17 16:08:12,18.266071689422827
2023-01-17 16:39:53,34.23933497851051
2023-01-17 16:54:49,30.952648218588383
2023-01-17 17:51:42,36.401301151494636
2023-01-17 17:03:56,21.331113585963106
2023-01-17 18:43:50,26.51898907680377
2023-01-17 18:00:07,12.74695161210985
2023-01-17 19:16:01,24.191600363927524
2023-01-17 19:39:56,23.899732463141525
2023-01-17 19:02:00,22.270054284664948
2023-01-17 20:14:46,18.736330756148103
2023-01-17 20:58:37,23.770023308221496
2023-01-17 21:49:54,27.23351805404572
2023-01-18 10:59:32,30.743811981892733
2023-01-18 10:23:23,25.281934891658505
2023-01-18 10:06:49,24.40930697549147
2023-01-18 10:24:46,21.587310019295884
2023-01-18 11:02:55,26.3425073123768
2023-01-18 11:25:56,38.92294099590789
2023-01-18 12:12:23,28.905397258748668
2023-01-18 12:19:14,12.325658423242798
2023-01-18 13:39:50,29.339027297712228
2023-01-18 13:13:21,26.1370253949581
2023-01-18 13:51:26,20.550776145294293
2023-01-18 14:14:44,20.19610220877555
2023-01-18 14:05:46,30.192536330856303
2023-01-18 14:58:21,23.10573949660505
2023-01-18 14:26:45,28.47826509463186
2023-01-18 15:07:39,20.404941230044592
2023-01-18 15:45:06,22.795489056945723
2023-01-18 16:52:53,19.41774572407976
2023-01-18 16:04:06,27.814553301425427
2023-01-18 17:17:21,24.462775591028752
2023-01-18 17:55:52,22.635501356836954
2023-01-18 17:23:51,26.844865060511726
2023-01-18 18:25:34,23.03585723041187
2023-01-18 18:42:37,30.36220797579962
2023-01-18 19:13:34,24.94895851694731
2023-01-18 19:08:38,26.408702742331442
2023-01-18 19:15:49,27.93872408776099
2023-01-18 19:55:57,27.72848883128719
2023-01-18 20:18:43,20.748868486653777
2023-01-18 20:58:35,32.57560910382699
2023-01-18 21:09:12,18.2674165598727
2023-01-18 21:09:39,26.48370232377396
2023-01-18 21:22:34,27.808990821638993
2023-01-19 10:04:43,26.313161835540825
2023-01-19 10:13:37,29.61985713935811
2023-01-19 10:39:25,15.556381420447224
2023-01-19 11:46:17,21.566977340758996
2023-01-19 11:27:54,20.771553442767388
2023-01-19 11:37:49,20.90329203632713
2023-01-19 12:40:10,30.792359982366637
2023-01-19 12:24:25,34.92606409418276
2023-01-19 12:34:37,21.71770539848969
2023-01-19 13:33:17,21.941360531716064
2023-01-19 13:58:43,26.151578524361717
2023-01-19 13:16:58,30.04235144919808
2023-01-19 14:41:25,31.50123241612853
2023-01-19 14:52:43,27.28612405974672
2023-01-19 14:38:42,31.763795153073815
2023-01-19 15:08:03,28.266571571072703
2023-01-19 15:17:39,24.05213152258672
2023-01-19 16:00:18,23.597287570651087
2023-01-19 16:36:16,28.692209554566244
2023-01-19 17:01:34,32.674049030519285
2023-01-19 17:44:50,14.6976153553325
2023-01-19 17:58:49,24.836981197995758
2023-01-19 18:08:50,19.431566890472304
2023-01-19 18:25:01,25.21855198495992
2023-01-19 18:04:49,31.114039610667042
2023-01-19 18:22:57,26.45043949817716
2023-01-19 19:03:10,25.219502665616943
2023-01-19 19:46:14,23.09381356363563
2023-01-19 20:59:51,23.964191554529798
2023-01-19 20:53:13,25.31620257231882
2023-01-19 21:54:39,26.592314190748137
2023-01-19 21:12:28,21.77535769838851
2023-01-19 21:11:58,28.966312479775155
2023-01-19 21:12:21,28.48370843444213
2023-01-20 10:40:38,38.507065444948516
2023-01-20 10:33:50,30.628362683420036
2023-01-20 10:35:15,17.331329491649093
2023-01-20 11:12:56,25.59655816935395
2023-01-20 11:37:40,26.08686063347155
2023-01-20 11:41:46,26.543591970969203
2023-01-20 11:04:04,23.30515974588332
2023-01-20 12:49:16,31.10376301627369
2023-01-20 12:34:19,33.69399180475435
2023-01-20 12:18:17,18.43027751645015
2023-01-20 13:24:16,26.322706880510335
2023-01-20 13:14:36,33.177453118085815
2023-01-20 14:29:38,24.805882566512715
2023-01-20 14:06:35,27.419205625132307
2023-01-20 15:35:09,24.788340521698935
2023-01-20 15:58:39,24.54905500037742
2023-01-20 16:54:32,30.102460999707912
2023-01-20 16:30:11,26.28654552068366
2023-01-20 16:17:29,31.43199042915232
2023-01-20 16:31:39,25.788179826364928
2023-01-20 17:57:31,26.600800058649902
2023-01-20 17:44:01,23.833348363721438
2023-01-20 17:36:08,32.32101315591239
2023-01-20 18:20:22,28.78764569604307
2023-01-20 18:50:37,29.931166976378005
2023-01-20 19:56:32,23.70082441949818
2023-01-20 19:20:45,23.0319540074462
2023-01-20 19:59:47,21.149109813297507
2023-01-20 20:11:09,21.014666207302735
2023-01-20 20:09:49,34.137816260369526
2023-01-20 20:22:05,14.833484671974805
2023-01-20 21:45:10,30.925034917915077
2023-01-20 21:51:51,30.30754578587922
2023-01-21 10:00:10,26.024504289885623
2023-01-21 10:06:22,23.62008928446625
2023-01-21 10:42:21,30.483065917310263
2023-01-21 11:45:04,22.85994033972899
2023-01-21 11:07:31,29.021191473413374
2023-01-21 12:57:22,23.532310328563913
2023-01-21 12:30:56,27.2524196237576
2023-01-21 12:58:47,19.011762409082834
2023-01-21 13:38:40,23.262301364238077
2023-01-21 13:39:21,27.19386704127525
2023-01-21 14:25:14,27.157667392957915
2023-01-21 14:22:33,23.93344522775772
2023-01-21 15:37:24,20.62454122312489
2023-01-21 15:20:53,29.37918664382852
2023-01-21 15:29:10,31.041739509404678
2023-01-21 16:41:29,25.81429662309612
2023-01-21 16:03:31,25.792239355845844
2023-01-21 17:23:19,24.488610663697575
2023-01-21 17:47:29,23.062556683651547
2023-01-21 18:36:05,23.764141938778003
2023-01-21 18:40:14,18.661267131924113
2023-01-21 18:50:11,32.376878818551404
2023-01-21 19:51:10,23.160963391927034
2023-01-21 19:13:15,28.207492892644307
2023-01-21 19:55:09,23.872784362915
2023-01-21 20:14:10,23.252465615206148
2023-01-21 20:53:33,23.69027496787823
2023-01-21 20:27:49,13.319651974893684
